Subject,"networks.SensoriMotor.Lateral (L) (-55,-12,29)-networks.SensoriMotor.Lateral (R) (56,-10,29)","networks.SensoriMotor.Lateral (L) (-55,-12,29)-networks.SensoriMotor.Superior  (0,-31,67)","networks.SensoriMotor.Lateral (L) (-55,-12,29)-networks.Visual.Medial (2,-79,12)","networks.SensoriMotor.Lateral (L) (-55,-12,29)-networks.Visual.Occipital (0,-93,-4)","networks.SensoriMotor.Lateral (L) (-55,-12,29)-networks.Visual.Lateral (L) (-37,-79,10)","networks.SensoriMotor.Lateral (L) (-55,-12,29)-networks.Visual.Lateral (R) (38,-72,13)","networks.SensoriMotor.Lateral (R) (56,-10,29)-networks.SensoriMotor.Superior  (0,-31,67)","networks.SensoriMotor.Lateral (R) (56,-10,29)-networks.Visual.Medial (2,-79,12)","networks.SensoriMotor.Lateral (R) (56,-10,29)-networks.Visual.Occipital (0,-93,-4)","networks.SensoriMotor.Lateral (R) (56,-10,29)-networks.Visual.Lateral (L) (-37,-79,10)","networks.SensoriMotor.Lateral (R) (56,-10,29)-networks.Visual.Lateral (R) (38,-72,13)","networks.SensoriMotor.Superior  (0,-31,67)-networks.Visual.Medial (2,-79,12)","networks.SensoriMotor.Superior  (0,-31,67)-networks.Visual.Occipital (0,-93,-4)","networks.SensoriMotor.Superior  (0,-31,67)-networks.Visual.Lateral (L) (-37,-79,10)","networks.SensoriMotor.Superior  (0,-31,67)-networks.Visual.Lateral (R) (38,-72,13)","networks.Visual.Medial (2,-79,12)-networks.Visual.Occipital (0,-93,-4)","networks.Visual.Medial (2,-79,12)-networks.Visual.Lateral (L) (-37,-79,10)","networks.Visual.Medial (2,-79,12)-networks.Visual.Lateral (R) (38,-72,13)","networks.Visual.Occipital (0,-93,-4)-networks.Visual.Lateral (L) (-37,-79,10)","networks.Visual.Occipital (0,-93,-4)-networks.Visual.Lateral (R) (38,-72,13)","networks.Visual.Lateral (L) (-37,-79,10)-networks.Visual.Lateral (R) (38,-72,13)"
121,1.026450050521,0.681845070895067,0.190368717982943,0.0197384213725523,-0.0256623518354251,0.042492444879282,0.493152173665451,0.648178116732366,0.4527162685189,0.556823526290717,0.661152447171333,0.345054571807387,0.406485034994262,-0.340759161323448,-0.00779620466753419,0.941502381863516,0.687314372626803,0.893427689115562,0.499657671686273,0.515322473677224,1.37336945662782
122,0.884159708566498,1.37623594115495,0.175431437835878,0.193127774176628,0.518723253740432,0.130519168594354,0.609665412708128,0.0304291612046557,0.106579112288188,0.0277981489990453,-0.210479787157827,0.0373164502854691,0.319268465158449,0.57057974808358,0.317122023910893,0.469588305081595,0.645237968912525,0.81111154215118,0.979568889096764,1.01227122690507,1.21081877317406
123,0.445599922051504,0.625114982792135,0.247473825275161,0.320112145485999,0.509290155180061,-0.0849068686364823,-0.237272753349153,0.045664514833862,0.00280239293316051,0.179699880471537,0.383050002671388,0.414973047713998,-0.00644407763881986,0.201163883592959,-0.342382153936455,0.376698027516054,0.73420138741642,0.609654125714839,1.10171720082736,0.801502645979325,0.781644475496217
124,0.866177822973461,1.54061997531392,0.15883808050948,0.654710719634806,0.951856569232337,0.881629870427326,0.487362356853093,-0.0827782959803645,0.265686645224205,0.706687226017923,0.52108507080724,0.0689505202134536,0.52207891678677,0.719697820820568,0.944617314035815,0.372810475052945,0.642648262969753,0.294347241033223,0.723015778467536,0.540298422340101,1.32601647466572
125,0.942753180639383,0.193725183918321,0.63450310663868,-0.741648649559006,-0.133467385074004,0.171129988758855,1.00543468616446,0.550508631451764,-0.4741144288079,-0.440902039867835,-0.213640272309373,0.401907136831198,0.111049590103678,-0.367378330356871,-0.1922423841476,0.0367301032348677,0.212729229876739,0.579104039015558,0.66644431453253,0.51493177474695,0.885128717309603
126,0.363540188728565,1.10413721584831,1.27753281080447,0.770183303811658,1.19754555145027,0.342780728764315,0.365417095909726,-0.0641252745121536,0.275519557047618,0.291272123222219,0.52932297385891,0.822626198377653,0.6263710529094,0.869759436162052,0.458459802542048,0.92710416509272,1.26925625273175,0.393277600831735,1.8846238322042,1.26953014072824,0.918111420413017
127,1.02388775673452,0.902080600557614,0.354103066876733,0.238528420032232,0.437991328517164,0.639180249040293,0.809341760595798,0.199637343671599,-0.00698176096334658,0.345605906975036,0.675919877168516,0.774635541522637,0.25177812349334,0.856661988387837,1.14505995256296,0.786042922819436,1.62710396043951,1.07793060271268,0.828453854523733,0.177257732251692,1.04627421309122
128,0.295012992413751,-1.28314712665667,-0.438303601718849,0.375731063320263,1.14602173990615,-0.472751687890022,-0.576534944417805,0.401472176132427,0.709130821850491,0.249317819619992,0.642701335998747,0.172218023430825,-0.626943148263451,-0.629653552539817,0.207884745495155,0.562730763046348,-0.355451187020594,0.932726183631628,0.507776643462543,0.608662580204999,-0.132906722455945
129,1.33911632803049,0.473065671250848,-0.15657197011464,0.029768613411332,0.795647891485474,-0.681054024800048,0.199343269066384,-0.362699261614071,0.295090733901103,0.31406363894928,-0.856936383974768,0.685069105474191,0.166914197374831,0.679868904118876,0.382871072738637,0.321660889463413,0.251890331442957,1.24618190199035,-0.39355896434396,0.254426377657978,-0.121646522122455
130,0.595428769635716,0.938426780680876,-0.779215798704386,-0.108225181493837,0.072167412209492,-0.250058788907252,0.81011151709539,0.189084902755458,0.010279376087378,0.746538579346645,0.454873776095942,-0.127042856198544,-0.347529309030383,0.561505612610819,0.282197776612121,0.135261975973039,0.785327012812586,1.0454266099311,-0.0906184756299106,0.113210831113377,1.29677966253321
131,0.719689464251975,0.956563742190488,0.716967513674921,0.349157940124265,0.290818028425973,0.685159800105855,0.597830256632684,1.70712229873864,0.880674192806298,1.00166399210515,0.700798928394146,0.607711714487394,0.366405852816656,0.55448603250156,0.789762774448473,1.11772273982293,1.27470897672142,1.03073607415009,0.848671497127281,0.461007707750393,1.12528924350684
132,0.184958138302025,-0.0741423631720046,0.186598802944639,0.772054057826954,0.377275335824651,0.324428910619922,-0.116649822125305,-0.295178094790326,0.0256393589841882,0.186786533317824,0.317711406125972,0.106855135148335,-0.449266740018139,-0.487240246166921,-0.651268351896077,0.680315140961616,0.471480856160729,0.34608841880654,0.640595096556435,0.678108183012655,2.1398374250086
133,0.998948543817974,0.182834268172192,0.493060280557387,0.495153368855598,0.581449302791033,0.355191018208074,0.78944584738026,0.604564048401217,0.799551811385662,1.24484837022772,0.929988553925694,0.454934053188878,0.410694991513014,1.14874742880629,0.93110878212391,0.642878518723575,0.827097665623585,0.393702459229386,0.798492155251179,0.761046467020497,1.51473040134575
134,0.908622622577477,0.164972130595999,0.554852075433489,-0.132122253746461,-0.979929947050147,-0.0983833538658026,-0.0579589861623048,0.187367446678521,-0.467928038412526,-0.729200868125667,-0.137334042205366,-0.626315429812442,-0.46353375304614,0.104713621129264,-0.791248413232133,0.762485150796654,-0.453461399322677,0.785535774157719,0.306645712128105,1.15009051250998,0.111725417069154
135,0.663311527779577,0.242121072838115,-0.156043294380943,-0.387908443295598,0.173290293779483,0.154135500758611,0.684441128373455,0.187432810413581,-0.0482314077624747,0.591225138763146,0.792366517652548,-0.262469219480659,-0.241473356927435,0.0823791679982007,0.252136411964567,1.14944114006978,1.00112528697223,0.50528717634039,1.02397981795818,0.134723552227581,0.584483596063688
136,1.14486329237538,0.688192312810085,0.309878208088156,0.638974658998368,0.834674075188768,1.3517553966263,0.678645181519918,0.260788068266438,0.421052868849941,0.411080113650154,0.850442849082947,0.705246133174731,-0.0296255717597914,0.936762839927706,0.757400919070817,-0.0960193443891967,0.858333775375436,0.558301716874833,0.247201241131307,0.842968815996264,1.05933053051346
137,0.581683716751074,0.283415302948538,-1.05485615614525,-1.07797985052982,-0.179888840628278,0.134136788042204,0.969120274721281,-0.428165596528863,-0.515409843536998,0.0853643892561061,0.33807758951746,-0.423006129460537,-0.243715602839727,0.278800260523213,1.01124032816173,0.856677248022823,0.341004398183836,-0.237211047727859,0.427540334062068,0.175967522099508,0.712349556094644
138,1.55799017162362,1.33110249215474,0.484024599177916,-0.550869082982361,0.261628609106701,0.554281264259864,1.85443069515381,0.636420771650155,-0.583193192191484,0.316517390431059,0.422732949663919,0.34690487246835,-0.516775529381874,0.377157563649052,0.446044246344441,-0.0670839171347199,0.380669748051549,0.397219968398031,0.735346659518317,0.487231105727534,1.38999279242099
139,2.07531341603245,0.866281518346205,-0.607103299826619,-0.705953018499859,0.999267903852773,1.23190218941973,1.03133818480397,-0.682218197954764,-0.604857788061151,1.08902471562121,1.58325578401654,-0.710917981073262,-0.0975514165567353,1.15646807458008,1.02284439748179,0.785928420628693,-0.235631671286022,-0.378009797961712,0.0239590287461541,-0.269287941239833,1.30823362605505
140,0.392064790574779,0.0348134088243233,0.142366914153599,0.136151111092382,-0.518418249314548,-0.483995336748898,0.1251306156935,-0.263863391754421,0.101557107503269,-0.343098723155091,-0.142926369554234,0.631001042376352,0.556157952132854,0.373084147632904,0.324575635018975,1.05462713058405,0.978663964848243,0.612849272370517,0.587385560125187,0.481809836496274,1.16518998283727
141,0.0629993134066041,0.341989344928532,-0.124498339159661,0.107879362251532,-0.358729678245277,-0.204624709554148,0.338499447691075,0.300424849982703,0.646842892923615,0.466820433884434,0.754883676858821,0.297941161948391,-0.163975634024253,-0.0294765883143945,0.291052924076184,0.748013576919544,-0.0624301430132429,1.08278524682271,0.0418819074173002,0.782608390005931,0.439811558020378
142,0.783248487457636,0.390098102114223,0.922266379432113,0.540933715613612,0.321878977252254,0.0754895840655924,0.241025673361205,1.3242655133727,0.843741136713604,0.128363715316459,-0.270275540124433,0.723000937774053,0.554386474823256,0.524620545583468,0.338959224647363,0.901066248016773,0.528095185609892,0.0935747866693287,0.477947439403419,0.29716275240766,1.2507393188808
143,1.11034386100883,1.10042460061065,1.00282616990425,-0.0137879976707556,0.600338738670075,0.20145401251726,1.3559138500101,0.947105774112832,-0.238125512146672,0.397193302462487,0.232533762002167,0.519309859045411,-0.325010524339287,0.0866466529612263,-0.146215836945466,0.405088050744798,1.2319792758785,0.979835941908474,0.645405377991175,0.815523597288337,1.0609307205679
144,1.7078215997618,0.761005473677097,0.127753326273898,0.2728251158331,0.427662170806557,0.711321952758933,0.617070552241785,-0.108235313505209,0.611931822644921,0.635315302232562,0.871438240980893,0.635728063177595,-0.175894770296773,0.320749663592108,0.419506207625708,-0.991934083247329,-0.177416760001001,0.119938416287149,0.774547286518107,0.554434821644029,1.28679345187344
145,1.74591738852108,1.19182687750586,0.751361360882345,0.462725123089058,1.12513056110026,1.06111982380848,1.16907500725562,0.57948406956486,0.557646083708893,0.9701820331835,0.968219137990052,0.8103467041676,0.652792050678649,1.53492027862383,1.38719322826151,1.15052905251383,1.53039978993913,1.63366627898604,1.0273744864947,1.14302890152082,2.46818965334054
146,0.314986608614669,-0.111059260548876,-0.624237652051618,-1.00667253943551,-1.00176126235767,-1.1096460820049,0.389169139324946,-0.691428974657467,-0.334166774936242,0.201333467567332,0.142414619175751,-0.00418196786689822,0.350930026537758,0.26460391819097,0.105534607473085,1.28812740249004,0.51562795429519,0.482665665121305,0.837378373566322,0.864963317453454,1.4406628463775
